grn_line_id,grn_id,po_line_id,item_id,qty_received,quality_status
4885,1133,4966,28,480,Good Condition
4886,1133,4967,471,444,Screen Damaged
4887,1133,4968,439,492,Good Condition
4888,1133,4969,48,182,Good Condition
4889,1133,4970,251,59,Good Condition
4890,1134,4971,211,95,Good Condition
4891,1135,4972,391,317,Good Condition
4892,1135,4973,109,401,Good Condition
4893,1135,4974,426,118,Good Condition
4894,1135,4975,395,351,Good Condition
4895,1135,4976,170,330,Good Condition
4896,1135,4977,8,68,Good Condition
4897,1136,4978,70,260,Good Condition
4898,1137,4979,541,192,Good Condition
4899,1137,4980,239,166,Good Condition
4900,1137,4981,179,345,Good Condition
4901,1137,4982,489,160,Good Condition
4902,1137,4983,560,68,Good Condition
4903,1137,4984,165,248,Good Condition
4904,1138,4985,372,483,Good Condition
4905,1138,4986,217,21,Good Condition
4906,1138,4987,151,224,Good Condition
4907,1138,4988,176,251,Good Condition
4908,1138,4989,81,83,Good Condition
4909,1138,4990,50,219,Good Condition
4910,1138,4991,569,40,Minor Defect - Accepted
4911,1138,4992,543,130,Good Condition
4912,1138,4993,108,319,Good Condition
4913,1138,4994,519,299,Good Condition
4914,1139,4995,517,96,Good Condition
4915,1140,4996,13,169,Good Condition
4916,1140,4997,407,228,Good Condition
4917,1140,4998,352,139,Good Condition
4918,1140,4999,8,134,Good Condition
4919,1140,5000,153,471,Good Condition
4920,1140,5001,591,490,Good Condition
4921,1140,5002,57,91,Good Condition
4922,1141,5003,70,401,Good Condition
4923,1141,5004,185,472,Good Condition
4924,1141,5005,111,317,Good Condition
4925,1141,5006,232,112,Good Condition
4926,1141,5007,446,430,Good Condition
4927,1141,5008,488,409,Good Condition
4928,1142,5009,239,434,Good Condition
4929,1142,5010,287,141,Good Condition
4930,1142,5011,170,102,Good Condition
4931,1142,5012,13,44,Good Condition
4932,1142,5013,179,309,Good Condition
4933,1143,5014,43,330,Good Condition
4934,1143,5015,391,32,Good Condition
4935,1143,5016,217,88,Good Condition
4936,1144,5017,102,248,Good Condition
4937,1145,5018,48,18,Good Condition
4938,1146,5019,275,191,Good Condition
4939,1146,5020,489,452,Good Condition
4940,1146,5021,79,130,Dead on Arrival (DOA)
4941,1146,5022,43,392,Good Condition
4942,1146,5023,78,350,Good Condition
4943,1146,5024,314,71,Good Condition
4944,1147,5025,42,498,Good Condition
4945,1147,5026,471,335,Good Condition
4946,1147,5027,217,319,Good Condition
4947,1147,5028,264,185,Good Condition
4948,1148,5029,83,243,Good Condition
4949,1148,5030,503,259,Service Accepted
4950,1148,5031,501,287,Service Accepted
4951,1148,5032,207,55,Good Condition
4952,1148,5033,561,453,Service Accepted
4953,1149,5034,474,116,Good Condition
4954,1149,5035,371,443,Good Condition
4955,1149,5036,572,81,Dead on Arrival (DOA)
4956,1149,5037,251,64,Good Condition
4957,1150,5038,391,22,Good Condition
4958,1150,5039,293,232,Good Condition
4959,1150,5040,242,125,Good Condition
4960,1150,5041,175,354,Good Condition
4961,1150,5042,165,493,Good Condition
4962,1151,5043,402,240,Service Accepted
4963,1152,5044,70,107,Good Condition
4964,1152,5045,483,299,Good Condition
4965,1153,5046,53,148,Good Condition
4966,1153,5047,497,126,Good Condition
4967,1153,5048,26,117,Good Condition
4968,1154,5049,262,118,Good Condition
4969,1154,5050,480,359,Good Condition
4970,1154,5051,393,70,Good Condition
4971,1155,5052,540,89,Service Accepted
4972,1155,5053,274,480,Service Accepted
4973,1156,5054,318,299,Good Condition
4974,1156,5055,301,365,Good Condition
4975,1156,5056,170,473,Good Condition
4976,1156,5057,335,142,Dead on Arrival (DOA)
4977,1156,5058,486,53,Good Condition
4978,1156,5059,375,179,Good Condition
4979,1157,5060,582,181,Good Condition
4980,1157,5061,565,465,Dead on Arrival (DOA)
4981,1157,5062,244,82,Good Condition
4982,1157,5063,28,379,Good Condition
4983,1157,5064,570,455,Good Condition
4984,1158,5065,202,119,Good Condition
4985,1158,5066,41,351,Good Condition
4986,1159,5067,357,395,Good Condition
4987,1159,5068,237,478,Good Condition
4988,1159,5069,556,394,Good Condition
4989,1159,5070,535,253,Good Condition
4990,1160,5071,243,359,Good Condition
4991,1161,5072,301,184,Good Condition
4992,1161,5073,125,218,Good Condition
4993,1161,5074,510,167,Good Condition
4994,1161,5075,157,14,Good Condition
4995,1161,5076,567,450,Packaging Damaged
4996,1161,5077,577,409,Good Condition
4997,1161,5078,251,477,Good Condition
4998,1162,5079,496,468,Good Condition
4999,1162,5080,587,256,Good Condition
5000,1162,5081,333,173,Service Accepted
5001,1162,5082,220,158,Service Accepted
5002,1163,5083,295,34,Service Accepted
5003,1164,5084,270,97,Good Condition
5004,1164,5085,245,99,Good Condition
5005,1164,5086,500,380,Good Condition
5006,1165,5087,43,402,Good Condition
5007,1165,5088,359,196,Good Condition
5008,1165,5089,249,69,Good Condition
5009,1166,5090,555,22,Service Accepted
5010,1166,5091,173,217,Service Accepted
5011,1166,5092,348,278,Service Accepted
5012,1166,5093,364,436,Service Disputed
5013,1166,5094,281,247,Service Accepted
5014,1166,5095,94,441,Service Accepted
5015,1167,5096,103,198,Good Condition
5016,1167,5097,146,78,Good Condition
5017,1167,5098,349,21,Good Condition
5018,1168,5099,308,421,Good Condition
5019,1169,5100,392,48,Good Condition
5020,1169,5101,483,90,Good Condition
5021,1169,5102,23,279,Good Condition
5022,1169,5103,300,245,Good Condition
5023,1169,5104,264,62,Good Condition
5024,1169,5105,556,173,Good Condition
5025,1170,5106,419,214,Good Condition
5026,1170,5107,303,87,Good Condition
5027,1171,5108,478,367,Service Accepted
5028,1172,5109,395,408,Good Condition
5029,1172,5110,399,322,Good Condition
5030,1172,5111,211,148,Good Condition
5031,1172,5112,172,169,Good Condition
5032,1172,5113,519,367,Good Condition
5033,1172,5114,449,433,Good Condition
5034,1173,5115,596,93,Good Condition
5035,1173,5116,84,401,Good Condition
5036,1173,5117,568,303,Good Condition
5037,1174,5118,582,459,Good Condition
5038,1174,5119,287,360,Good Condition
5039,1175,5120,218,357,Good Condition
5040,1175,5121,286,381,Good Condition
5041,1175,5122,466,437,Good Condition
5042,1176,5123,462,478,Good Condition
5043,1176,5124,70,439,Wrong Item Sent
5044,1176,5125,176,212,Good Condition
5045,1176,5126,48,154,Good Condition
5046,1176,5127,185,54,Good Condition
5047,1176,5128,410,268,Good Condition
5048,1177,5129,190,125,Service Accepted
5049,1177,5130,114,354,Service Accepted
5050,1177,5131,532,175,Service Accepted
5051,1177,5132,36,31,Service Accepted
5052,1177,5133,545,209,Service Accepted
5053,1178,5134,176,371,Good Condition
5054,1178,5135,424,337,Good Condition
5055,1178,5136,357,165,Good Condition
5056,1178,5137,363,374,Good Condition
5057,1179,5138,531,148,Service Accepted
5058,1180,5139,240,289,Packaging Damaged
5059,1180,5140,538,188,Good Condition
5060,1180,5141,202,340,Good Condition
5061,1180,5142,460,68,Good Condition
5062,1180,5143,244,91,Good Condition
5063,1181,5144,551,96,Good Condition
5064,1181,5145,42,51,Good Condition
5065,1181,5146,232,217,Good Condition
5066,1181,5147,444,97,Good Condition
5067,1181,5148,264,408,Good Condition
5068,1181,5149,519,396,Good Condition
5069,1182,5150,433,436,Good Condition
5070,1182,5151,23,471,Good Condition
5071,1182,5152,308,240,Good Condition
5072,1182,5153,264,328,Good Condition
5073,1182,5154,392,238,Good Condition
5074,1183,5155,419,336,Good Condition
5075,1183,5156,462,297,Good Condition
5076,1183,5157,360,23,Good Condition
5077,1183,5158,488,52,Good Condition
5078,1184,5159,530,315,Good Condition
5079,1184,5160,551,439,Good Condition
5080,1184,5161,304,374,Good Condition
5081,1185,5162,176,70,Good Condition
5082,1185,5163,538,299,Good Condition
5083,1185,5164,363,114,Good Condition
5084,1185,5165,316,51,Good Condition
5085,1185,5166,354,167,Good Condition
5086,1186,5167,593,159,Good Condition
5087,1186,5168,196,127,Good Condition
5088,1186,5169,205,21,Good Condition
5089,1186,5170,227,51,Good Condition
5090,1186,5171,591,287,Dead on Arrival (DOA)
5091,1186,5172,242,19,Good Condition
5092,1186,5173,391,25,Good Condition
5093,1187,5174,565,227,Good Condition
5094,1187,5175,21,312,Good Condition
5095,1187,5176,160,467,Good Condition
5096,1187,5177,194,41,Good Condition
5097,1187,5178,141,441,Good Condition
5098,1187,5179,26,321,Good Condition
5099,1188,5180,192,251,Good Condition
5100,1188,5181,244,458,Good Condition
5101,1189,5182,238,402,Good Condition
5102,1189,5183,28,171,Good Condition
5103,1189,5184,4,260,Good Condition
5104,1189,5185,13,210,Good Condition
5105,1189,5186,176,311,Good Condition
5106,1190,5187,196,377,Good Condition
5107,1190,5188,141,149,Good Condition
5108,1191,5189,218,162,Good Condition
5109,1191,5190,39,205,Service Accepted
5110,1191,5191,466,276,Good Condition
5111,1191,5192,599,36,Good Condition
5112,1192,5193,165,175,Good Condition
5113,1192,5194,450,101,Good Condition
5114,1192,5195,210,221,Good Condition
5115,1192,5196,103,16,Good Condition
5116,1193,5197,493,462,Good Condition
5117,1193,5198,147,166,Good Condition
5118,1193,5199,300,182,Good Condition
5119,1194,5200,306,210,Good Condition
5120,1195,5201,320,141,Good Condition
5121,1195,5202,315,393,Good Condition
5122,1195,5203,270,404,Good Condition
5123,1195,5204,120,34,Good Condition
5124,1195,5205,470,243,Good Condition
5125,1195,5206,364,175,Service Accepted
5126,1195,5207,437,422,Service Disputed
5127,1195,5208,429,155,Good Condition
5128,1196,5209,119,446,Minor Defect - Accepted
5129,1196,5210,304,459,Dead on Arrival (DOA)
5130,1196,5211,551,337,Good Condition
5131,1196,5212,515,167,Good Condition
5132,1196,5213,530,275,Good Condition
5133,1196,5214,565,103,Good Condition
5134,1197,5215,200,12,Service Accepted
5135,1197,5216,502,276,Service Accepted
5136,1198,5217,438,492,Good Condition
5137,1198,5218,236,483,Wrong Item Sent
5138,1199,5219,445,490,Good Condition
5139,1199,5220,566,408,Good Condition
5140,1199,5221,556,429,Good Condition
5141,1199,5222,550,398,Good Condition
5142,1199,5223,476,264,Good Condition
5143,1200,5224,45,261,Good Condition
5144,1200,5225,476,28,Good Condition
5145,1201,5226,318,310,Good Condition
5146,1202,5227,502,423,Service Accepted
5147,1202,5228,575,292,Service Accepted
5148,1202,5229,114,380,Service Accepted
5149,1202,5230,46,394,Service Accepted
5150,1202,5231,434,424,Service Accepted
5151,1202,5232,313,363,Service Accepted
5152,1203,5233,318,160,Good Condition
5153,1204,5234,97,274,Service Accepted
5154,1204,5235,423,167,Service Accepted
5155,1204,5236,405,213,Service Accepted
5156,1204,5237,281,148,Service Accepted
5157,1204,5238,295,443,Service Accepted
5158,1205,5239,423,492,Service Accepted
5159,1205,5240,295,254,Service Accepted
5160,1205,5241,183,187,Service Accepted
5161,1205,5242,405,26,Service Accepted
5162,1205,5243,97,277,Service Incomplete
5163,1205,5244,430,140,Service Accepted
5164,1206,5245,45,375,Dead on Arrival (DOA)
5165,1206,5246,38,202,Good Condition
5166,1206,5247,375,402,Good Condition
5167,1206,5248,600,126,Screen Damaged
5168,1206,5249,255,405,Good Condition
5169,1206,5250,54,225,Good Condition
5170,1206,5251,230,460,Good Condition
5171,1207,5252,366,391,Good Condition
5172,1207,5253,48,432,Good Condition
5173,1208,5254,255,225,Good Condition
5174,1208,5255,217,72,Good Condition
5175,1208,5256,391,73,Good Condition
5176,1208,5257,50,470,Good Condition
5177,1208,5258,43,236,Good Condition
5178,1209,5263,77,398,Good Condition
5179,1209,5264,515,255,Good Condition
5180,1209,5265,304,382,Good Condition
5181,1209,5266,244,465,Good Condition
5182,1210,5267,568,131,Good Condition
5183,1210,5268,543,323,Good Condition
5184,1210,5269,50,438,Good Condition
5185,1210,5270,558,488,Good Condition
5186,1211,5271,330,319,Good Condition
5187,1211,5272,185,96,Good Condition
5188,1211,5273,407,489,Good Condition
5189,1211,5274,8,210,Good Condition
5190,1211,5275,578,13,Good Condition
5191,1212,5276,110,407,Good Condition
5192,1212,5277,308,197,Good Condition
5193,1212,5278,117,332,Good Condition
5194,1212,5279,490,263,Good Condition
5195,1212,5280,175,349,Good Condition
5196,1212,5281,444,124,Good Condition
5197,1212,5282,222,181,Good Condition
5198,1212,5283,236,247,Good Condition
5199,1212,5284,102,360,Good Condition
5200,1213,5285,568,410,Good Condition
5201,1213,5286,13,422,Good Condition
5202,1213,5287,287,360,Good Condition
5203,1214,5288,222,110,Good Condition
5204,1214,5289,13,89,Good Condition
5205,1214,5290,572,26,Good Condition
5206,1214,5291,57,150,Good Condition
5207,1215,5292,355,333,Service Accepted
5208,1215,5293,276,419,Service Accepted
5209,1215,5294,190,466,Service Accepted
5210,1215,5295,281,354,Service Accepted
5211,1215,5296,258,309,Service Accepted
5212,1215,5297,348,402,Service Accepted
5213,1216,5298,359,248,Good Condition
5214,1216,5299,249,112,Good Condition
5215,1217,5300,359,226,Good Condition
5216,1217,5301,43,270,Good Condition
5217,1217,5302,249,322,Good Condition
5218,1218,5303,456,398,Good Condition
5219,1218,5304,562,207,Good Condition
5220,1218,5305,493,140,Good Condition
5221,1218,5306,243,439,Good Condition
5222,1218,5307,129,463,Good Condition
5223,1218,5308,455,172,Good Condition
5224,1219,5309,117,493,Good Condition
5225,1219,5310,319,266,Good Condition
5226,1220,5311,358,127,Service Accepted
5227,1220,5312,177,119,Service Accepted
5228,1220,5313,501,285,Service Accepted
5229,1220,5314,51,252,Service Accepted
5230,1220,5315,289,293,Service Accepted
5231,1220,5316,212,433,Service Accepted
5232,1221,5317,540,143,Service Accepted
5233,1221,5318,72,216,Service Accepted
5234,1222,5319,469,432,Good Condition
5235,1222,5320,491,462,Good Condition
5236,1222,5321,444,173,Packaging Damaged
5237,1222,5322,71,106,Good Condition
5238,1222,5323,287,152,Good Condition
5239,1222,5324,251,36,Good Condition
5240,1222,5325,16,8,Good Condition
5241,1223,5326,571,370,Good Condition
5242,1223,5327,53,66,Wrong Item Sent
5243,1223,5328,375,463,Good Condition
5244,1223,5329,26,227,Good Condition
5245,1224,5330,497,178,Good Condition
5246,1224,5331,530,139,Good Condition
5247,1225,5332,64,279,Good Condition
5248,1226,5333,392,59,Good Condition
5249,1226,5334,69,481,Good Condition
5250,1226,5335,53,301,Good Condition
5251,1226,5336,30,145,Good Condition
5252,1226,5337,182,468,Good Condition
5253,1227,5338,512,50,Good Condition
5254,1227,5339,29,14,Good Condition
5255,1227,5340,547,182,Good Condition
5256,1227,5341,432,135,Good Condition
5257,1227,5342,239,390,Good Condition
5258,1228,5343,161,248,Service Accepted
5259,1228,5344,457,49,Service Accepted
5260,1228,5345,381,18,Service Accepted
5261,1228,5346,355,129,Service Accepted
5262,1229,5347,550,85,Good Condition
5263,1229,5348,287,484,Good Condition
5264,1229,5349,439,77,Good Condition
5265,1229,5350,424,26,Good Condition
5266,1229,5351,16,360,Good Condition
5267,1229,5352,71,306,Good Condition
5268,1230,5353,62,237,Good Condition
5269,1230,5354,232,230,Good Condition
5270,1230,5355,567,189,Good Condition
5271,1230,5356,251,212,Packaging Damaged
5272,1230,5357,285,380,Good Condition
5273,1230,5358,515,101,Good Condition
5274,1230,5359,54,148,Good Condition
5275,1231,5360,481,403,Good Condition
5276,1231,5361,141,112,Good Condition
5277,1231,5362,372,403,Good Condition
5278,1232,5368,439,338,Good Condition
5279,1232,5369,251,180,Good Condition
5280,1232,5370,71,70,Good Condition
5281,1232,5371,424,381,Good Condition
5282,1232,5372,16,214,Good Condition
5283,1233,5373,481,381,Good Condition
5284,1234,5374,416,490,Good Condition
5285,1234,5375,553,28,Good Condition
5286,1234,5376,127,132,Good Condition
5287,1234,5377,125,407,Good Condition
5288,1234,5378,170,408,Good Condition
5289,1234,5379,304,462,Screen Damaged
5290,1234,5380,439,397,Good Condition
5291,1234,5381,565,275,Good Condition
5292,1235,5382,456,288,Good Condition
5293,1235,5383,129,481,Good Condition
5294,1235,5384,455,406,Good Condition
5295,1235,5385,153,101,Screen Damaged
5296,1235,5386,176,28,Good Condition
5297,1235,5387,243,401,Good Condition
5298,1235,5388,54,170,Good Condition
5299,1235,5389,493,475,Good Condition
5300,1236,5390,524,108,Good Condition
5301,1236,5391,450,59,Good Condition
5302,1236,5392,441,465,Good Condition
5303,1237,5393,474,395,Good Condition
5304,1237,5394,469,189,Wrong Item Sent
5305,1237,5395,551,125,Good Condition
5306,1237,5396,598,50,Good Condition
5307,1238,5397,366,8,Good Condition
5308,1238,5398,375,142,Good Condition
5309,1238,5399,441,343,Good Condition
