po_id,vendor_id,pr_id,po_date,currency,exchange_rate,status,total_po_value,department_id,is_emergency_order
1374,73,1371,5/8/2022,CNY,94.57,Released,91147.23999999999,6,0
1375,75,0,7/30/2023,BDT,1,Released,5042628.93,3,0
1376,142,1407,8/15/2023,BDT,1,Released,3117932.71,6,0
1377,49,1504,5/28/2023,BDT,1,Released,4956658.51,4,0
1378,79,0,12/10/2023,BDT,1,Released,4278893.53,1,1
1379,48,1053,2/8/2023,USD,109.16,Released,440016.80999999994,6,0
1380,14,1098,11/21/2022,USD,109.59,Released,263100.85000000003,5,0
1381,18,0,6/19/2022,BDT,1,Released,4822748.01,3,0
1382,101,809,3/18/2023,BDT,1,Released,3090524.7,3,0
1383,20,811,1/1/2021,BDT,1,Released,2291310,4,0
1384,140,465,4/20/2022,CNY,86.23,Released,21147.559999999998,6,0
1385,128,188,11/16/2021,USD,84.97,Released,42519.18,2,0
1386,93,26,10/21/2022,BDT,1,Released,2303868.37,2,0
1387,130,0,10/22/2023,BDT,1,Released,1883300.51,1,0
1388,37,0,10/9/2021,BDT,1,Released,1862593,2,1
1389,131,0,4/30/2023,BDT,1,Released,4175422.17,5,0
1390,93,558,11/16/2022,BDT,1,Released,11015.5,2,0
1391,51,0,3/3/2023,BDT,1,Released,137985.22,6,0
1392,66,1445,6/18/2020,BDT,1,Released,2757478,5,0
1393,147,637,10/6/2023,BDT,1,Released,402198.73,1,0
1394,53,2466,10/10/2023,BDT,1,Released,3217372.7,2,0
1395,37,0,7/24/2023,BDT,1,Released,1278543.53,2,1
1396,16,0,7/28/2020,BDT,1,Released,5916873,2,0
1397,148,0,1/30/2021,BDT,1,Released,956534,1,0
1398,29,296,2/13/2022,BDT,1,Released,6405888.4,6,0
1399,83,771,11/10/2023,BDT,1,Released,5250139.1,3,0
1400,147,1139,10/25/2021,BDT,1,Released,1383932,1,0
1401,10,576,7/7/2022,CNY,100.31,Released,845561.4199999999,1,0
1402,110,2245,10/19/2021,BDT,1,Released,5106411,3,0
1403,88,372,6/17/2022,BDT,1,Released,1051822.34,2,0
1404,15,1109,3/25/2023,BDT,1,Released,1670534.5299999998,5,0
1405,95,726,7/17/2023,BDT,1,Released,7312221.4,4,0
1406,30,879,7/29/2023,BDT,1,Released,1114776.33,5,0
1407,1,2159,6/5/2023,USD,110.69,Released,26960.42,6,0
1408,94,2464,3/6/2021,BDT,1,Released,2216341,1,0
1409,103,520,10/28/2023,USD,105.98,Released,76920.3,4,0
1410,43,0,3/29/2021,BDT,1,Released,2050146,4,0
1411,82,1211,12/29/2022,CNY,112.23,Released,410061.42000000004,6,0
1412,86,1352,9/14/2023,BDT,1,Released,3301061.08,5,0
1413,142,1928,2/7/2022,BDT,1,Released,559307.38,6,0
1414,33,257,11/15/2021,USD,85.58,Released,264150.5,6,0
1415,18,1363,11/3/2022,BDT,1,Released,740031.04,3,0
1416,137,2500,11/21/2021,USD,85.26,Released,134805.24,2,0
1417,146,1323,1/20/2023,BDT,1,Released,1028641.87,2,0
1418,86,0,2/7/2022,BDT,1,Released,3594256.5300000003,5,0
1419,116,0,2/14/2020,BDT,1,Released,3228671,1,0
1420,39,2075,12/27/2022,BDT,1,Released,2322541.78,1,0
1421,137,107,7/24/2023,USD,106.39,Released,34006.89,2,0
1422,28,1925,1/19/2023,BDT,1,Released,2832072.73,2,0
1423,16,66,11/21/2021,BDT,1,Released,7065135,2,0
1424,20,112,12/21/2020,BDT,1,Released,3065097,4,0
1425,63,2426,8/9/2023,BDT,1,Released,690149.11,3,0
1426,79,841,8/11/2021,BDT,1,Released,2200631,1,0
1427,88,1758,9/14/2022,BDT,1,Released,975898.1,2,0
1428,148,166,10/21/2022,BDT,1,Released,3589935,1,0
1429,60,2269,10/11/2023,CNY,110.02,Released,678580.3300000001,1,0
1430,8,652,2/16/2023,BDT,1,Released,2500593.84,3,0
1431,112,1790,12/10/2023,BDT,1,Released,2085947.72,6,0
1432,137,0,1/20/2023,USD,108.39,Released,405873.7,2,0
1433,46,718,12/26/2021,USD,85.13,Released,34239.13,2,0
1434,146,0,5/7/2022,BDT,1,Released,174069.6,2,1
1435,35,1898,10/10/2023,BDT,1,Released,1042856.25,4,0
1436,141,1031,5/29/2022,USD,95.17,Released,52306.72,4,0
1437,97,1051,11/4/2023,USD,110.31,Released,17855.19,4,0
1438,121,1344,7/16/2023,USD,109.14,Released,38581.93,4,0
1439,85,997,8/19/2021,CNY,86.01,Released,215315.51,1,0
1440,47,0,9/14/2022,CNY,104.92,Released,1938.79,2,0
1441,35,0,4/19/2023,BDT,1,Released,3163019.27,4,0
1442,69,1680,1/22/2023,BDT,1,Released,2802240.37,3,0
1443,124,527,11/18/2020,USD,85.3,Released,281751.45999999996,5,0
1444,112,0,4/11/2023,BDT,1,Released,4620372.74,6,0
1445,2,1008,9/6/2021,BDT,1,Released,3570905,1,0
1446,144,1033,9/11/2022,USD,104.57,Released,512618.76,6,0
1447,21,1796,3/19/2022,BDT,1,Released,304056.22,2,0
1448,46,0,8/12/2021,USD,85.48,Released,85502.18,2,1
1449,37,2237,10/14/2021,BDT,1,Released,527255,2,0
1450,129,2380,11/7/2023,USD,110.59,Released,60133,2,0
1451,45,786,2/21/2021,BDT,1,Released,1881558,3,0
1452,87,2428,9/17/2022,BDT,1,Released,3234986,1,0
1453,44,1898,6/19/2023,BDT,1,Released,3831077.5999999996,3,0
1454,13,1441,10/11/2022,USD,107.33,Released,19039.59,3,0
1455,38,849,3/28/2023,BDT,1,Released,1867226.0999999999,6,0
1456,30,0,5/28/2020,BDT,1,Released,371000,5,1
1457,148,52,7/16/2023,BDT,1,Released,3448082.41,1,0
1458,58,1271,8/20/2023,BDT,1,Released,4804660.73,1,0
1459,33,1549,7/10/2022,USD,99.9,Released,87827.81999999999,6,0
1460,10,0,12/19/2023,CNY,109.15,Released,172137.67,1,1
1461,2,0,8/24/2022,BDT,1,Released,4555876.640000001,1,0
1462,129,1187,6/24/2023,USD,107.71,Released,7637.26,2,0
1463,38,0,3/17/2020,BDT,1,Released,129210,6,0
1464,41,0,1/11/2022,CNY,87.23,Released,74177.9,3,0
1465,4,1641,9/22/2023,BDT,1,Released,3897543.39,3,0
1466,99,515,7/16/2023,BDT,1,Released,4265395.23,6,0
1467,105,2230,4/28/2021,BDT,1,Released,1651129,5,0
1468,94,2355,5/29/2021,BDT,1,Released,1394103,1,0
1469,109,750,5/23/2022,BDT,1,Released,3458957.4499999997,2,0
1470,4,1863,1/28/2023,BDT,1,Released,4840398.890000001,3,0
1471,105,110,4/10/2022,BDT,1,Released,2634494.1599999997,5,0
1472,20,2154,10/16/2023,BDT,1,Released,1038378.9700000001,4,0
1473,8,1599,11/14/2021,BDT,1,Released,1609566,3,0
1474,6,1015,9/1/2023,USD,110.12,Released,225871.34999999998,6,0
1475,124,0,12/15/2023,USD,110.93,Released,159988.56,5,0
1476,28,1152,5/7/2021,BDT,1,Released,2293487,2,0
1477,105,2114,3/17/2023,BDT,1,Released,8564244.71,5,0
1478,141,0,4/3/2020,USD,85.26,Released,947672.76,4,0
1479,45,1784,8/22/2022,BDT,1,Released,1357666.66,3,0
1480,77,1549,7/6/2022,BDT,1,Released,3545666.12,2,0
1481,1,2426,8/24/2022,USD,102.88,Released,52011.18,6,0
1482,128,2118,6/30/2023,USD,108.17,Released,116298.02,2,0
1483,110,1596,1/19/2023,BDT,1,Released,3065930.91,3,0
1484,112,0,1/22/2022,BDT,1,Released,5699018.92,6,0
1485,89,893,2/4/2022,CNY,87.07,Released,254924.53,1,0
1486,115,1864,8/6/2021,USD,85.5,Released,15439.380000000001,5,0
1487,97,623,8/14/2023,USD,108.53,Released,83368.26,4,0
1488,75,704,3/12/2022,BDT,1,Released,8570879.52,3,0
1489,2,2190,10/29/2023,BDT,1,Released,4185601.92,1,0
1490,76,441,11/20/2023,BDT,1,Released,419862,1,0
1491,30,662,7/5/2022,BDT,1,Released,5787230.17,5,0
1492,42,1519,11/5/2022,USD,109.68,Released,13394,3,0
1493,20,1855,5/16/2022,BDT,1,Released,1366800.67,4,0
1494,120,527,8/31/2023,BDT,1,Released,998493.0700000001,3,0
1495,75,0,6/21/2020,BDT,1,Released,2084413,3,0
1496,79,1866,7/2/2022,BDT,1,Released,283898.82,1,0
1497,74,500,10/19/2023,BDT,1,Released,3210349.57,4,0
1498,46,1310,10/29/2023,USD,109.91,Released,28006.61,2,0
1499,40,906,12/20/2022,USD,112.31,Released,452364.88,5,0
1500,44,1802,9/28/2022,BDT,1,Released,4842874.46,3,0
1501,83,1426,9/26/2021,BDT,1,Released,3721481,3,0
1502,20,12,12/21/2023,BDT,1,Released,2008054.1099999999,4,0
1503,51,2218,9/11/2020,BDT,1,Released,5396951,6,0
1504,44,2154,10/16/2023,BDT,1,Released,7638325.75,3,0
1505,73,0,11/12/2022,CNY,110.06,Released,243048.12,6,0
1506,127,0,6/25/2020,BDT,1,Released,185832,6,0
1507,104,960,6/13/2022,BDT,1,Released,4822142.64,3,0
1508,85,462,12/11/2023,CNY,106.48,Released,705533.52,1,0
1509,122,945,12/7/2022,BDT,1,Released,3659687.41,5,0
1510,1,0,9/24/2023,USD,106.41,Released,31365.11,6,0
1511,17,2135,10/26/2023,USD,110.27,Released,221455.69,4,0
1512,46,2105,3/17/2023,USD,110.36,Released,54629.31,2,0
1513,100,1200,5/11/2023,USD,107.91,Released,42328.03,5,0
1514,101,420,10/27/2022,BDT,1,Released,5127645.6899999995,3,0
1515,47,575,11/30/2022,CNY,110.25,Released,118082.91,2,0
1516,13,0,1/22/2020,USD,84.59,Released,54275.06,3,1
1517,68,2202,8/29/2023,BDT,1,Released,5371338.04,1,0
1518,1,1098,9/15/2020,USD,84.59,Released,11434.619999999999,6,0
1519,59,2496,1/8/2023,BDT,1,Released,910023.4199999999,5,0
1520,11,0,1/21/2020,BDT,1,Released,4709939,5,0
1521,27,2231,3/23/2022,BDT,1,Released,3900513.37,1,0
1522,124,1811,12/23/2021,USD,85.84,Released,31800.06,5,0
1523,85,810,6/8/2023,CNY,106.84,Released,778198,1,0
1524,130,0,11/17/2020,BDT,1,Released,1965395,1,0
1525,65,0,12/1/2021,BDT,1,Released,1185578,6,1
1526,83,408,5/23/2023,BDT,1,Released,1313339.04,3,0
1527,14,1477,8/22/2023,USD,107.84,Released,187906.52,5,0
1528,140,1669,5/2/2023,CNY,109.35,Released,55957.56,6,0
1529,18,174,12/5/2022,BDT,1,Released,4510623.1899999995,3,0
1530,147,0,3/2/2022,BDT,1,Released,1210310.48,1,0
1531,43,2010,7/14/2022,BDT,1,Released,8127727.61,4,0
1532,33,1855,9/19/2023,USD,106.81,Released,450100,6,0
1533,47,949,5/10/2023,CNY,110.44,Released,15600.81,2,0
1534,103,0,7/16/2021,USD,85.32,Released,611202.5,4,0
1535,60,0,5/2/2021,CNY,85.74,Released,102963.89,1,0
1536,52,1393,8/21/2023,USD,106.63,Released,105652.77,3,0
1537,148,2460,10/28/2021,BDT,1,Released,2438473,1,0
1538,12,885,9/5/2021,USD,85.44,Released,7115.34,2,0
1539,110,1210,6/1/2021,BDT,1,Released,350465,3,0
1540,100,1651,12/26/2022,USD,112.76,Released,39744.86,5,0
1541,98,254,4/8/2023,USD,108.38,Released,1110935.26,3,0
1542,125,2167,3/3/2021,BDT,1,Released,468384,6,0
1543,61,1226,12/29/2023,USD,106.37,Released,177592.1,1,0
1544,107,0,4/27/2022,USD,88.12,Released,709752.48,4,0
1545,66,0,3/17/2020,BDT,1,Released,3611550,5,0
1546,41,81,10/17/2023,CNY,109.38,Released,889064.8200000001,3,0
1547,54,0,10/22/2021,CNY,85.45,Released,386594.94,5,0
1548,34,0,5/25/2022,BDT,1,Released,4731802.28,2,0
1549,58,1682,7/22/2021,BDT,1,Released,4000863,1,0
1550,86,762,12/19/2022,BDT,1,Released,1775463.66,5,0
1551,102,537,3/1/2022,BDT,1,Released,3560871.63,4,0
1552,11,2271,7/16/2023,BDT,1,Released,3465288.51,5,0
1553,46,0,11/12/2022,USD,110.18,Released,19775.21,2,1
1554,141,0,7/5/2023,USD,107.73,Released,402278.52,4,0
1555,6,0,7/31/2021,USD,86.05,Released,248548.74,6,0
1556,93,1861,11/23/2021,BDT,1,Released,816756,2,0
1557,80,2182,5/21/2023,BDT,1,Released,5146420.27,2,0
1558,36,383,8/25/2022,USD,102.31,Released,31295.21,2,0
1559,146,2074,8/3/2022,BDT,1,Released,4668340.859999999,2,0
1560,69,303,8/15/2023,BDT,1,Released,3725591.05,3,0
1561,107,1458,10/19/2022,USD,107.13,Released,410659.29000000004,4,0
1562,54,1274,8/5/2023,CNY,109.79,Released,676548.87,5,0
1563,18,0,2/9/2020,BDT,1,Released,3743906,3,0
1564,79,99,12/16/2022,BDT,1,Released,4860515.96,1,0
1565,43,219,3/26/2023,BDT,1,Released,3082295.9,4,0
1566,61,362,8/10/2023,USD,108.08,Released,27526.21,1,0
1567,75,1472,4/1/2022,BDT,1,Released,1203008.49,3,0
1568,13,1629,11/16/2021,USD,85.21,Released,5921.639999999999,3,0
1569,145,835,12/7/2022,BDT,1,Released,7069442.47,3,0
1570,85,281,12/21/2023,CNY,109.87,Released,311083.94,1,0
1571,41,1264,7/29/2023,CNY,109.17,Released,657179.42,3,0
1572,136,0,3/3/2020,BDT,1,Released,1420308,1,0
1573,91,6,11/16/2022,BDT,1,Released,3687915.05,6,0
1574,4,0,2/7/2020,BDT,1,Released,3443065,3,0
1575,10,1410,7/22/2022,CNY,100.4,Released,590092.51,1,0
1576,95,2456,10/30/2021,BDT,1,Released,2548224,4,0
1577,24,1014,1/21/2021,BDT,1,Released,1938001,4,0
1578,133,206,6/6/2022,BDT,1,Released,4689476.45,3,0
1579,25,847,8/11/2020,BDT,1,Released,3821541,3,0
1580,124,2048,11/25/2023,USD,108.23,Released,421445.98000000004,5,0
1581,132,1477,8/22/2023,USD,108.84,Released,154717.61999999997,6,0
1582,22,0,3/24/2023,BDT,1,Released,2575087.04,3,0
1583,102,561,4/24/2020,BDT,1,Released,3670603,4,0
1584,53,1375,9/18/2021,BDT,1,Released,1354044,2,0
1585,56,139,6/11/2023,BDT,1,Released,7160296.8,5,0
1586,45,2340,6/29/2022,BDT,1,Released,2284711.18,3,0
1587,134,25,8/22/2023,BDT,1,Released,2822963.92,1,0
1588,89,561,4/2/2020,CNY,85.24,Released,2916.01,1,0
1589,1,2147,10/19/2023,USD,110.53,Released,42610.85,6,0
1590,23,0,9/7/2020,BDT,1,Released,178523,2,0
1591,137,2423,3/30/2021,USD,84.82,Released,422003.48,2,0
1592,24,2413,7/16/2022,BDT,1,Released,3686982.7800000003,4,0
1593,24,990,5/14/2021,BDT,1,Released,1565033,4,0
1594,57,797,7/6/2022,BDT,1,Released,3714539.06,1,0
1595,42,0,6/19/2022,USD,97.64,Released,293612.16,3,0
1596,121,1308,11/19/2022,USD,109.52,Released,31639.18,4,0
1597,72,438,1/22/2023,BDT,1,Released,36403.49,1,0
1598,66,564,11/30/2023,BDT,1,Released,6133014.25,5,0
1599,83,944,9/14/2021,BDT,1,Released,7609816,3,0
1600,94,719,12/2/2022,BDT,1,Released,4440839.81,1,0
1601,148,2125,5/13/2022,BDT,1,Released,1310070.13,1,0
1602,39,0,9/4/2021,BDT,1,Released,1921857,1,0
1603,72,0,6/15/2021,BDT,1,Released,670010,1,0
1604,46,1784,8/22/2022,USD,102.91,Released,76802.03,2,0
1605,96,1482,3/15/2023,BDT,1,Released,2739232.14,3,0
1606,91,998,12/26/2021,BDT,1,Released,1292676,6,0
1607,114,185,3/19/2021,BDT,1,Released,3507402,3,0
1608,99,1798,9/26/2021,BDT,1,Released,1414100,6,0
1609,27,1974,12/24/2021,BDT,1,Released,1535600,1,0
1610,71,1811,7/4/2023,CNY,106.2,Released,395157.19,3,0
1611,8,1372,9/30/2023,BDT,1,Released,1884938.01,3,0
1612,136,0,8/25/2022,BDT,1,Released,3425733.3,1,0
1613,42,1624,7/1/2022,USD,100.49,Released,506768.98,3,0
1614,6,1855,5/9/2023,USD,107.47,Released,9169.17,6,0
1615,28,2366,6/1/2022,BDT,1,Released,2029319.3399999999,2,0
1616,102,1130,4/12/2021,BDT,1,Released,2218892,4,0
1617,47,1322,11/13/2023,CNY,107.39,Released,330609.35,2,0
1618,135,525,2/13/2023,USD,106.17,Released,67212.22,3,0
1619,20,945,12/15/2023,BDT,1,Released,2479311.62,4,0
1620,127,1703,10/11/2022,BDT,1,Released,6233870.630000001,6,0
1621,7,299,9/17/2023,BDT,1,Released,4196372.71,1,0
1622,139,716,11/1/2022,USD,109.74,Released,115833.32,6,0
1623,58,779,7/22/2021,BDT,1,Released,1878269,1,0
1624,92,441,10/6/2022,BDT,1,Released,4858185.44,2,0
1625,92,2058,6/11/2023,BDT,1,Released,4212179.02,2,0
1626,37,1703,3/3/2020,BDT,1,Released,3489004,2,0
1627,4,1008,1/30/2022,BDT,1,Released,2888732.7800000003,3,0
1628,131,272,10/2/2022,BDT,1,Released,5459481.89,5,0
1629,98,2265,9/4/2022,USD,104.99,Released,843881.6799999999,3,0
1630,10,1442,7/23/2022,CNY,99.8,Released,52720.75,1,0
1631,146,1696,9/2/2021,BDT,1,Released,1424956,2,0
1632,81,729,9/28/2022,BDT,1,Released,2790107.2199999997,3,0
1633,51,1960,11/15/2023,BDT,1,Released,5742184.54,6,0
1634,113,648,8/22/2020,BDT,1,Released,614384,6,0
1635,31,2163,5/24/2023,BDT,1,Released,6339189.100000001,1,0
1636,54,563,4/25/2023,CNY,109.99,Released,806662.99,5,0
1637,137,515,7/16/2023,USD,110.39,Released,26550.53,2,0
1638,79,54,7/17/2021,BDT,1,Released,2559799,1,0
1639,149,0,7/3/2023,CNY,107.39,Released,4675.139999999999,4,0
1640,57,2273,12/24/2020,BDT,1,Released,2760604,1,0
1641,102,2174,6/12/2022,BDT,1,Released,3656007.0500000003,4,0
1642,131,344,1/6/2023,BDT,1,Released,4403934.49,5,0
1643,13,531,6/11/2023,USD,106.46,Released,107365.50000000001,3,0
1644,92,143,12/20/2022,BDT,1,Released,2135981.86,2,0
1645,95,1011,4/15/2023,BDT,1,Released,3401785.0300000003,4,0
1646,52,1506,2/6/2022,USD,88.11,Released,198501.05000000002,3,0
1647,35,0,12/10/2023,BDT,1,Released,3112241.15,4,0
1648,124,0,10/16/2023,USD,105.78,Released,318034.12,5,0
1649,78,125,6/7/2023,BDT,1,Released,1177622.8,2,0
1650,73,0,9/12/2020,CNY,85.4,Released,206161.27,6,0
1651,26,0,9/9/2021,BDT,1,Released,7612836,1,0
1652,52,679,1/6/2023,USD,108.15,Released,19451.23,3,0
1653,45,1393,8/21/2023,BDT,1,Released,5021264.75,3,0
1654,126,553,2/19/2021,BDT,1,Released,1804068,5,0
1655,122,1117,9/25/2020,BDT,1,Released,3119940,5,0
1656,127,1711,8/11/2020,BDT,1,Released,3108030,6,0
1657,67,1678,9/2/2023,BDT,1,Released,3100201.0700000003,4,0
1658,6,1125,1/29/2022,USD,85.8,Released,29102.989999999998,6,0
1659,118,2132,1/10/2022,BDT,1,Released,2057761.08,2,0
1660,31,708,12/10/2023,BDT,1,Released,5533548.8,1,0
1661,14,1444,11/22/2023,USD,108.62,Released,7139.98,5,0
1662,37,554,9/17/2023,BDT,1,Released,2068225.6099999999,2,0
1663,89,658,3/19/2023,CNY,106.61,Released,40861.63,1,0
1664,140,823,9/22/2023,CNY,107.34,Released,172279.23,6,0
1665,50,862,3/23/2023,USD,108.07,Released,1059346.39,3,0
1666,104,0,1/26/2021,BDT,1,Released,3913060,3,0
1667,130,426,4/11/2023,BDT,1,Released,612386.69,1,0
1668,10,1852,7/18/2023,CNY,110.33,Released,57039.56,1,0
1669,96,1822,5/5/2023,BDT,1,Released,2314943.94,3,0
1670,105,0,9/10/2020,BDT,1,Released,1336484,5,1
1671,3,424,6/12/2021,BDT,1,Released,2340872,1,0
1672,25,1420,6/3/2022,BDT,1,Released,7034650.53,3,0
1673,119,0,7/17/2023,BDT,1,Released,3019130.0700000003,1,1
1674,102,532,8/10/2022,BDT,1,Released,2085851.79,4,0
1675,99,662,12/28/2022,BDT,1,Released,1773083.1400000001,6,0
1676,124,987,11/8/2023,USD,109.23,Released,1490.66,5,0
1677,109,0,4/23/2021,BDT,1,Released,4109383,2,1
1678,31,0,1/17/2023,BDT,1,Released,5382402.82,1,1
1679,97,0,4/11/2023,USD,109.19,Released,37426.47,4,0
1680,108,1874,8/27/2020,CNY,85.26,Released,656027.1299999999,3,0
1681,47,1944,1/14/2022,CNY,87.68,Released,51690.770000000004,2,0
1682,51,1106,6/13/2022,BDT,1,Released,4996439.17,6,0
1683,30,1104,5/12/2023,BDT,1,Released,4931600.34,5,0
1684,107,0,8/30/2023,USD,109.42,Released,24541.11,4,0
1685,134,385,10/17/2022,BDT,1,Released,5651870.46,1,0
1686,36,176,9/10/2022,USD,104.78,Released,564603.55,2,0
1687,56,799,8/30/2023,BDT,1,Released,3841332.17,5,0
1688,128,822,10/8/2022,USD,107.11,Released,109017.42,2,0
1689,141,2334,8/17/2023,USD,106.1,Released,346704.19000000006,4,0
1690,135,0,11/23/2022,USD,110.02,Released,51393.06,3,0
1691,105,0,3/27/2022,BDT,1,Released,186446.27,5,1
1692,127,550,12/1/2022,BDT,1,Released,278787.57,6,0
1693,140,0,3/3/2021,CNY,84.79,Released,13605.62,6,0
1694,31,0,1/29/2021,BDT,1,Released,790709,1,1
1695,8,865,12/10/2021,BDT,1,Released,2596235,3,0
1696,118,1058,1/20/2022,BDT,1,Released,171889.67,2,0
1697,146,2301,3/30/2022,BDT,1,Released,4568474.069999999,2,0
1698,91,1355,11/6/2023,BDT,1,Released,2266189.15,6,0
1699,74,2399,11/2/2022,BDT,1,Released,4530547.49,4,0
1700,45,1505,8/7/2021,BDT,1,Released,2127885,3,0
1701,42,26,8/1/2022,USD,102.31,Released,3836.06,3,0
1702,146,95,5/6/2023,BDT,1,Released,4911847.63,2,0
1703,134,2435,10/19/2022,BDT,1,Released,342859.16000000003,1,0
1704,74,2263,4/8/2022,BDT,1,Released,1174336.6300000001,4,0
1705,87,648,1/8/2023,BDT,1,Released,5686822.72,1,0
1706,36,1512,12/6/2021,USD,85.52,Released,61653.54,2,0
1707,96,266,7/10/2022,BDT,1,Released,1771757.3900000001,3,0
1708,26,1777,9/8/2021,BDT,1,Released,2586378,1,0
1709,129,1025,12/26/2023,USD,107.82,Released,79867.57,2,0
1710,111,1116,11/25/2021,BDT,1,Released,2686648,5,0
1711,96,1400,9/22/2022,BDT,1,Released,5206400.359999999,3,0
1712,1,444,6/10/2023,USD,109.15,Released,42584.73,6,0
1713,32,973,10/9/2021,USD,85.4,Released,24821.489999999998,5,0
1714,127,0,8/3/2023,BDT,1,Released,6792154.45,6,0
1715,126,2194,8/23/2022,BDT,1,Released,3784556.55,5,0
1716,24,1240,6/20/2023,BDT,1,Released,4539604.090000001,4,0
1717,23,1810,3/30/2023,BDT,1,Released,1862501.4300000002,2,0
1718,41,1810,4/3/2023,CNY,109.66,Released,310368.22,3,0
1719,126,122,5/1/2021,BDT,1,Released,5320352,5,0
1720,22,870,5/30/2021,BDT,1,Released,476784,3,0
1721,85,1021,11/1/2023,CNY,107.42,Released,335651.63000000006,1,0
1722,138,2348,1/21/2023,CNY,110.43,Released,766828.49,1,0
1723,9,1317,11/25/2023,BDT,1,Released,2235175.32,3,0
1724,79,560,10/21/2023,BDT,1,Released,3174939.62,1,0
1725,55,0,3/10/2021,BDT,1,Released,2898827,1,0
1726,30,2260,6/25/2022,BDT,1,Released,1747430.01,5,0
1727,7,1586,6/20/2023,BDT,1,Released,853137.98,1,0
1728,148,508,5/21/2023,BDT,1,Released,4897733.2,1,0
1729,66,1921,6/6/2020,BDT,1,Released,4282329,5,0
1730,62,318,5/6/2023,USD,106.8,Released,311259.44,3,0
1731,118,203,3/21/2021,BDT,1,Released,2465260,2,0
1732,38,0,9/15/2022,BDT,1,Released,2988319.9699999997,6,0
1733,22,472,2/11/2023,BDT,1,Released,1493862.83,3,0
1734,138,1221,7/8/2023,CNY,106.19,Released,306714.25,1,0
1735,99,28,2/15/2021,BDT,1,Released,4690024,6,0
1736,10,1826,11/6/2021,CNY,85.55,Released,238572.88999999998,1,0
1737,123,0,9/19/2023,USD,108.83,Released,542942.7100000001,2,0
1738,34,924,12/4/2022,BDT,1,Released,7188686.76,2,0
1739,9,2094,11/25/2020,BDT,1,Released,71675,3,0
1740,85,2322,7/10/2022,CNY,100.07,Released,538852.65,1,0
1741,95,1810,3/30/2023,BDT,1,Released,5676139.88,4,0
1742,1,1057,12/21/2021,USD,85.36,Released,40210.72,6,0
1743,38,1977,6/7/2023,BDT,1,Released,1385745.77,6,0
1744,93,1390,5/22/2021,BDT,1,Released,3945778,2,0
1745,14,2205,2/19/2023,USD,107.27,Released,41971.35,5,0
1746,104,0,5/23/2023,BDT,1,Released,734750.68,3,0
1747,63,1394,12/14/2023,BDT,1,Released,1075153.11,3,0
1748,125,1628,9/21/2023,BDT,1,Released,1524306.81,6,0
1749,130,979,6/18/2021,BDT,1,Released,893720,1,0
1750,82,1092,3/4/2023,CNY,107.45,Released,69525,6,0
1751,67,0,11/20/2021,BDT,1,Released,64296,4,0
1752,45,955,3/18/2021,BDT,1,Released,2453597,3,0
1753,111,1850,7/17/2023,BDT,1,Released,4631367.1,5,0
1754,25,0,2/8/2022,BDT,1,Released,6104472.1,3,0
1755,90,2479,8/13/2022,BDT,1,Released,8875746.879999999,1,0
1756,69,724,4/28/2022,BDT,1,Released,4209496.1899999995,3,0
1757,10,1534,4/2/2023,CNY,107.89,Released,8683.22,1,0
1758,137,1667,3/2/2023,USD,109.47,Released,327165.08,2,0
1759,89,1725,4/28/2023,CNY,110.88,Released,236095.83000000002,1,0
1760,56,616,7/23/2023,BDT,1,Released,7044832.56,5,0
1761,17,1034,10/16/2022,USD,107.31,Released,746894.48,4,0
1762,36,1831,11/10/2020,USD,85.34,Released,283707.52,2,0
1763,47,0,7/24/2022,CNY,100.05,Released,8355.52,2,0
1764,67,2320,4/26/2021,BDT,1,Released,5986276,4,0
1765,26,788,9/12/2023,BDT,1,Released,5577295.720000001,1,0
1766,70,886,10/18/2020,BDT,1,Released,1670029,6,0
1767,116,2465,2/26/2023,BDT,1,Released,6832835.86,1,0
1768,91,1053,10/9/2022,BDT,1,Released,309610.07,6,0
1769,35,855,12/11/2023,BDT,1,Released,569325.95,4,0
1770,76,0,10/29/2023,BDT,1,Released,1553011.1,1,0
1771,118,1722,7/24/2021,BDT,1,Released,2639198,2,0
1772,99,424,6/12/2021,BDT,1,Released,183780,6,0
1773,115,1137,10/14/2021,USD,84.9,Released,16943.3,5,0
1774,40,1266,8/2/2022,USD,102.89,Released,237021.36,5,0
1775,17,1322,11/13/2023,USD,106.61,Released,17055.34,4,0
1776,98,108,11/7/2020,USD,85.42,Released,8265.6,3,0
1777,30,0,9/20/2022,BDT,1,Released,5284644.399999999,5,1
1778,128,144,3/23/2022,USD,86.55,Released,134940.22999999998,2,0
