invoice_id,po_id,grn_id,invoice_date,vendor_invoice_no,invoice_amount,currency,spend_category
1365,1387,1365,2023-10-30,INV-3033,1883299.48,BDT,Inventory
1366,1388,1366,2021-10-27,INV-0421,1862593.0,BDT,Inventory
1367,1389,1367,2023-05-10,INV-1005,4175422.52,BDT,Inventory
1368,1390,1368,2022-12-04,INV-0206,11015.28,BDT,Inventory
1369,1391,1369,2023-03-13,INV-3932,137985.9,BDT,Inventory
1370,1392,1370,2020-07-11,INV-6240,2757478.0,BDT,Inventory
1371,1393,1371,2023-10-20,INV-7811,402198.1,BDT,Opex-Facility
1372,1394,1372,2023-11-02,INV-3759,3217371.7,BDT,Opex-Admin
1373,1395,1373,2023-08-18,INV-0384,1278542.43,BDT,Inventory
1374,1396,1374,2020-08-20,INV-3243,5916873.0,BDT,Opex-Marketing
1375,1397,1375,2021-02-19,INV-3521,815315.0,BDT,Inventory
1376,1398,1376,2022-02-28,INV-4398,6405889.46,BDT,Inventory
1377,1399,1377,2023-11-30,INV-7810,5250137.67,BDT,Opex-Marketing
1378,1400,1378,2021-11-05,INV-8311,1383932.0,BDT,Opex-Marketing
1379,1401,1379,2022-08-22,INV-2728,836439.62,CNY,Inventory
1380,1402,1380,2021-11-09,INV-5669,5106411.0,BDT,Inventory
1381,1403,1381,2022-06-30,INV-4157,1051823.7,BDT,Inventory
1382,1404,1382,2023-04-18,INV-6501,1593293.7,BDT,Inventory
1383,1405,1383,2023-07-24,INV-2236,7312221.83,BDT,Opex-Marketing
1384,1406,1384,2023-08-23,INV-0911,1114777.15,BDT,Opex-Marketing
1385,1407,1385,2023-06-14,INV-3013,26960.5,USD,Inventory
1386,1408,1386,2021-03-17,INV-3911,2216341.0,BDT,Inventory
1387,1409,1387,2023-11-07,INV-3999,76921.09,USD,Inventory
1388,1410,1388,2021-04-09,INV-9766,2050146.0,BDT,Opex-Marketing
1389,1411,1389,2023-02-13,INV-5204,408715.13,CNY,Inventory
1390,1412,1390,2023-09-25,INV-1768,3266153.6,BDT,Opex-Facility
1391,1413,1391,2022-02-19,INV-7656,559305.66,BDT,Inventory
1392,1414,1392,2021-12-04,INV-6025,264150.5,USD,Capex-IT
1393,1415,1393,2022-11-11,INV-5537,740030.45,BDT,Inventory
1394,1416,1394,2021-12-02,INV-9522,117023.02,USD,Inventory
1395,1417,1395,2023-01-26,INV-4264,1028641.25,BDT,Opex-Facility
1396,1418,1396,2022-02-22,INV-1001,3594257.47,BDT,Opex-Marketing
1397,1419,1397,2020-02-27,INV-6525,2980303.0,BDT,Opex-Marketing
1398,1420,1398,2023-01-05,INV-6235,1751503.6,BDT,Inventory
1399,1421,1399,2023-08-02,INV-5878,34006.09,USD,Inventory
1400,1422,1400,2023-02-14,INV-1250,2832076.32,BDT,Inventory
1401,1423,1401,2021-12-06,INV-3260,7000416.0,BDT,Opex-Admin
1402,1424,1402,2021-01-10,INV-5050,3065097.0,BDT,Inventory
1403,1425,1403,2023-08-28,INV-6872,690147.16,BDT,Inventory
1404,1426,1404,2021-09-05,INV-5072,2200631.0,BDT,Inventory
1405,1427,1405,2022-10-05,INV-5742,975898.0,BDT,Inventory
1406,1428,1406,2022-11-15,INV-2033,3096110.68,BDT,Inventory
1407,1429,1407,2023-10-30,INV-9207,678577.81,CNY,Capex-IT
1408,1430,1408,2023-02-25,INV-2681,2500592.96,BDT,Opex-Facility
1409,1431,1409,2023-12-30,INV-2871,2085947.17,BDT,Inventory
1410,1432,1410,2023-01-31,INV-5265,405148.23,USD,Capex-IT
1411,1433,1411,2022-01-04,INV-1621,34239.13,USD,Inventory
1412,1434,1412,2022-05-19,INV-8608,174069.8,BDT,Opex-Marketing
1413,1435,1413,2023-10-27,INV-1734,1042854.18,BDT,Inventory
1414,1436,1414,2022-07-03,INV-5149,52306.6,USD,Capex-IT
1415,1437,1415,2023-11-16,INV-0940,17855.43,USD,Inventory
1416,1438,1416,2023-08-09,INV-7476,36665.37,USD,Inventory
1417,1439,1417,2021-09-06,INV-6111,215315.51,CNY,Capex-IT
1418,1440,1418,2022-11-17,INV-4164,1938.0,CNY,Inventory
1419,1441,1419,2023-05-11,INV-3209,3163021.64,BDT,Inventory
1420,1442,1420,2023-02-12,INV-8626,2802244.08,BDT,Opex-Facility
1421,1443,1421,2020-12-06,INV-8138,281751.46,USD,Capex-IT
1422,1444,1422,2023-04-30,INV-7845,3920036.34,BDT,Inventory
1423,1445,1423,2021-09-26,INV-1730,3570905.0,BDT,Opex-Logistics
1424,1446,1424,2022-10-15,INV-6775,512617.87,USD,Inventory
1425,1447,1425,2022-03-29,INV-7620,304056.2,BDT,Inventory
1426,1448,1426,2021-08-21,INV-4514,85502.18,USD,Inventory
1427,1449,1427,2021-11-09,INV-6832,507872.0,BDT,Inventory
1428,1450,1428,2023-12-04,INV-2253,59837.01,USD,Inventory
1429,1451,1429,2021-03-13,INV-5065,1881558.0,BDT,Inventory
1430,1452,1430,2022-09-23,INV-2664,3234985.03,BDT,Inventory
1431,1453,1431,2023-06-30,INV-4204,3831077.14,BDT,Inventory
1432,1454,1432,2022-12-06,INV-5965,19040.69,USD,Inventory
1433,1455,1433,2023-04-22,INV-5829,1867225.01,BDT,Inventory
1434,1456,1434,2020-06-17,INV-8515,371000.0,BDT,Opex-Facility
1435,1457,1435,2023-08-06,INV-0451,3448082.76,BDT,Inventory
1436,1458,1436,2023-08-31,INV-1274,4804658.06,BDT,Inventory
1437,1459,1437,2022-09-03,INV-5291,87828.7,USD,Inventory
1438,1460,1438,2023-12-28,INV-6620,172137.24,CNY,Inventory
1439,1461,1439,2022-09-10,INV-2064,4555879.9,BDT,Opex-Admin
1440,1462,1440,2023-07-12,INV-1079,7636.2,USD,Inventory
1441,1463,1441,2020-04-07,INV-7363,101775.0,BDT,Inventory
1442,1464,1442,2022-03-17,INV-3368,74178.39,CNY,Capex-IT
1443,1465,1443,2023-10-04,INV-8021,3897543.78,BDT,Inventory
1444,1466,1444,2023-07-26,INV-5951,4060399.73,BDT,Inventory
1445,1467,1445,2021-05-10,INV-2957,1648477.0,BDT,Inventory
1446,1468,1446,2021-06-08,INV-8671,1394103.0,BDT,Inventory
1447,1469,1447,2022-05-30,INV-0985,3458958.36,BDT,Inventory
1448,1470,1448,2023-02-08,INV-3114,4840402.73,BDT,Inventory
1449,1471,1449,2022-04-23,INV-9453,2634494.84,BDT,Inventory
1450,1472,1450,2023-11-09,INV-2824,1038377.7,BDT,Inventory
1451,1473,1451,2021-11-25,INV-3794,1609566.0,BDT,Opex-Facility
1452,1474,1452,2023-09-23,INV-6032,225872.13,USD,Capex-IT
1453,1475,1453,2023-12-30,INV-0016,159990.06,USD,Capex-IT
1454,1476,1454,2021-05-27,INV-7909,2293487.0,BDT,Inventory
1455,1477,1455,2023-03-27,INV-0928,8198000.15,BDT,Inventory
1456,1478,1456,2020-04-13,INV-8962,947672.76,USD,Capex-IT
1457,1479,1457,2022-09-15,INV-9454,1357669.0,BDT,Inventory
1458,1480,1458,2022-07-20,INV-0953,3545664.66,BDT,Inventory
1459,1481,1459,2022-10-05,INV-9972,52011.34,USD,Inventory
1460,1482,1460,2023-07-11,INV-7185,116297.87,USD,Capex-IT
1461,1483,1461,2023-02-08,INV-7657,2901284.47,BDT,Inventory
1462,1484,1462,2022-02-14,INV-6911,5699020.52,BDT,Inventory
1463,1485,1463,2022-03-31,INV-8493,254925.57,CNY,Capex-IT
1464,1486,1464,2021-08-14,INV-4416,15439.38,USD,Inventory
1465,1487,1465,2023-08-24,INV-4387,83369.65,USD,Inventory
1466,1488,1466,2022-03-26,INV-1089,8570878.39,BDT,Inventory
1467,1489,1467,2023-11-18,INV-9227,4177474.62,BDT,Opex-Logistics
1468,1490,1468,2023-12-01,INV-7626,419861.98,BDT,Inventory
1469,1491,1469,2022-07-21,INV-0123,5787231.78,BDT,Opex-Facility
1470,1492,1470,2022-12-14,INV-2642,13394.86,USD,Inventory
1471,1493,1471,2022-06-09,INV-4597,1366799.97,BDT,Inventory
1472,1494,1472,2023-09-15,INV-8286,998492.95,BDT,Inventory
1473,1495,1473,2020-07-03,INV-2066,2031738.0,BDT,Inventory
1474,1496,1474,2022-07-19,INV-5194,283898.15,BDT,Inventory
1475,1497,1475,2023-10-27,INV-3467,3210347.77,BDT,Inventory
1476,1498,1476,2023-11-07,INV-3076,28004.94,USD,Inventory
1477,1499,1477,2023-02-11,INV-3621,452366.95,USD,Capex-IT
1478,1500,1478,2022-10-07,INV-7491,4842878.81,BDT,Inventory
1479,1501,1479,2021-10-12,INV-7482,3721481.0,BDT,Opex-Facility
1480,1503,1480,2020-09-21,INV-4961,5352308.0,BDT,Inventory
1481,1504,1481,2023-10-26,INV-0282,7638324.23,BDT,Inventory
1482,1505,1482,2023-01-07,INV-6671,243044.03,CNY,Inventory
1483,1506,1483,2020-07-06,INV-8644,185832.0,BDT,Inventory
1484,1507,1484,2022-06-29,INV-8999,4822142.94,BDT,Inventory
1485,1508,1485,2024-01-01,INV-3797,705536.91,CNY,Capex-IT
1486,1509,1486,2022-12-22,INV-7451,3659685.18,BDT,Inventory
1487,1510,1487,2023-10-03,INV-7290,31363.1,USD,Inventory
1488,1511,1488,2023-11-05,INV-5975,221450.65,USD,Inventory
1489,1512,1489,2023-03-24,INV-8709,49942.23,USD,Inventory
1490,1513,1490,2023-05-23,INV-9986,42325.84,USD,Inventory
1491,1514,1491,2022-11-21,INV-6877,5127642.2,BDT,Inventory
1492,1515,1492,2023-01-18,INV-1803,118078.56,CNY,Capex-IT
1493,1516,1493,2020-02-02,INV-7470,54275.06,USD,Inventory
1494,1517,1494,2023-09-08,INV-0476,5008960.15,BDT,Inventory
1495,1518,1495,2020-09-21,INV-8934,11434.62,USD,Inventory
1496,1519,1496,2023-01-19,INV-4264,902814.77,BDT,Inventory
1497,1520,1497,2020-02-12,INV-3939,4709939.0,BDT,Inventory
1498,1521,1498,2022-04-02,INV-2987,3900510.94,BDT,Inventory
1499,1522,1499,2022-01-12,INV-5084,31800.06,USD,Inventory
1500,1523,1500,2023-07-01,INV-5258,778196.39,CNY,Inventory
1501,1524,1501,2020-11-24,INV-6368,1965395.0,BDT,Inventory
1502,1525,1502,2021-12-13,INV-6518,1185578.0,BDT,Inventory
1503,1526,1503,2023-06-12,INV-8761,1313339.77,BDT,Opex-Marketing
1504,1527,1504,2023-09-13,INV-1781,187907.11,USD,Inventory
1505,1528,1505,2023-05-23,INV-3967,54992.51,CNY,Inventory
1506,1529,1506,2022-12-17,INV-6704,4510623.18,BDT,Inventory
1507,1530,1507,2022-03-14,INV-8818,1210311.53,BDT,Opex-Marketing
1508,1531,1508,2022-07-26,INV-1175,8127728.61,BDT,Opex-Marketing
1509,1532,1509,2023-10-14,INV-3721,450098.9,USD,Inventory
1510,1533,1510,2023-05-26,INV-3391,15603.1,CNY,Inventory
1511,1534,1511,2021-07-29,INV-7369,611202.5,USD,Inventory
1512,1535,1512,2021-05-27,INV-2776,102963.89,CNY,Capex-IT
1513,1536,1513,2023-09-03,INV-3154,105653.0,USD,Inventory
1514,1537,1514,2021-11-12,INV-9220,2328953.0,BDT,Inventory
1515,1538,1515,2021-09-13,INV-9630,7115.34,USD,Inventory
1516,1539,1516,2021-06-19,INV-5784,350465.0,BDT,Inventory
1517,1540,1517,2023-02-16,INV-9405,39744.22,USD,Inventory
1518,1541,1518,2023-04-23,INV-1637,927643.85,USD,Inventory
1519,1542,1519,2021-03-13,INV-9083,468384.0,BDT,Inventory
1520,1544,1520,2022-06-03,INV-6674,644535.17,USD,Inventory
1521,1545,1521,2020-04-09,INV-5499,3482124.0,BDT,Inventory
1522,1546,1522,2023-11-01,INV-1482,889062.91,CNY,Capex-IT
1523,1547,1523,2021-11-01,INV-5320,386594.94,CNY,Capex-IT
1524,1548,1524,2022-06-14,INV-4037,4731801.05,BDT,Inventory
1525,1549,1525,2021-07-28,INV-4503,4000863.0,BDT,Inventory
1526,1550,1526,2022-12-31,INV-6019,1775462.5,BDT,Opex-Marketing
1527,1551,1527,2022-03-22,INV-7283,3560871.97,BDT,Inventory
1528,1552,1528,2023-08-05,INV-2227,3381641.23,BDT,Inventory
1529,1553,1529,2022-12-12,INV-3466,19773.9,USD,Inventory
1530,1554,1530,2023-07-19,INV-5845,402278.4,USD,Capex-IT
1531,1555,1531,2021-08-12,INV-9859,248548.74,USD,Inventory
1532,1556,1532,2021-12-07,INV-5468,816756.0,BDT,Inventory
1533,1557,1533,2023-06-11,INV-2434,5146418.92,BDT,Inventory
1534,1558,1534,2022-09-26,INV-0858,31294.92,USD,Inventory
1535,1559,1535,2022-08-14,INV-0918,4391577.94,BDT,Opex-Marketing
1536,1560,1536,2023-09-01,INV-8183,3725591.87,BDT,Opex-Marketing
1537,1561,1537,2022-12-01,INV-1306,410659.4,USD,Capex-IT
1538,1562,1538,2023-08-14,INV-8471,676321.74,CNY,Inventory
1539,1563,1539,2020-02-18,INV-1879,3743906.0,BDT,Inventory
1540,1564,1540,2023-01-08,INV-4631,4596461.64,BDT,Inventory
1541,1565,1541,2023-04-06,INV-1468,3082296.72,BDT,Opex-Facility
1542,1566,1542,2023-09-01,INV-6459,26891.8,USD,Inventory
1543,1567,1543,2022-04-10,INV-7955,1203008.52,BDT,Inventory
1544,1568,1544,2021-11-27,INV-5530,5921.64,USD,Inventory
1545,1569,1545,2022-12-27,INV-7406,7069441.38,BDT,Inventory
1546,1571,1546,2023-08-19,INV-8044,657178.42,CNY,Capex-IT
1547,1572,1547,2020-03-26,INV-3985,1420308.0,BDT,Inventory
1548,1573,1548,2022-12-06,INV-1605,3687918.01,BDT,Inventory
1549,1574,1549,2020-02-21,INV-5415,3443065.0,BDT,Inventory
1550,1575,1550,2022-08-29,INV-4770,590091.08,CNY,Inventory
1551,1576,1551,2021-11-07,INV-8912,2548224.0,BDT,Opex-Facility
1552,1577,1552,2021-02-07,INV-7133,1938001.0,BDT,Opex-Marketing
1553,1578,1553,2022-06-24,INV-9345,4529317.88,BDT,Inventory
1554,1579,1554,2020-08-24,INV-9113,3821541.0,BDT,Opex-Facility
1555,1580,1555,2023-12-09,INV-8965,421445.95,USD,Capex-IT
1556,1581,1556,2023-09-08,INV-1360,154717.22,USD,Inventory
1557,1582,1557,2023-04-05,INV-2537,2331317.56,BDT,Inventory
1558,1583,1558,2020-05-11,INV-9123,3670603.0,BDT,Inventory
1559,1584,1559,2021-10-05,INV-7104,1354044.0,BDT,Opex-Admin
1560,1585,1560,2023-06-25,INV-3384,7160298.31,BDT,Inventory
1561,1586,1561,2022-07-16,INV-6932,2284710.98,BDT,Inventory
1562,1587,1562,2023-09-03,INV-9352,2822963.22,BDT,Opex-Marketing
1563,1588,1563,2020-04-15,INV-8684,2916.01,CNY,Inventory
1564,1589,1564,2023-10-27,INV-2710,42609.28,USD,Inventory
1565,1590,1565,2020-09-30,INV-5398,178523.0,BDT,Opex-Marketing
1566,1591,1566,2021-04-08,INV-8341,422003.48,USD,Capex-IT
1567,1592,1567,2022-08-04,INV-8743,3404955.48,BDT,Opex-Marketing
1568,1593,1568,2021-06-07,INV-6315,1565033.0,BDT,Opex-Facility
1569,1594,1569,2022-07-25,INV-9469,3714539.28,BDT,Inventory
1570,1595,1570,2022-08-06,INV-3274,293614.78,USD,Inventory
1571,1596,1571,2023-01-21,INV-9839,30239.85,USD,Inventory
1572,1597,1572,2023-02-05,INV-7792,36403.95,BDT,Inventory
1573,1598,1573,2023-12-25,INV-6363,5825134.66,BDT,Inventory
1574,1599,1574,2021-10-10,INV-1277,7609816.0,BDT,Opex-Facility
1575,1600,1575,2022-12-16,INV-6636,4440836.46,BDT,Inventory
1576,1601,1576,2022-06-09,INV-5180,1310070.59,BDT,Inventory
1577,1602,1577,2021-09-15,INV-0119,1921857.0,BDT,Inventory
1578,1603,1578,2021-06-23,INV-8679,670010.0,BDT,Inventory
1579,1604,1579,2022-10-10,INV-1706,76802.4,USD,Capex-IT
1580,1605,1580,2023-04-03,INV-5091,2739234.9,BDT,Inventory
1581,1606,1581,2022-01-14,INV-0908,1292676.0,BDT,Inventory
1582,1607,1582,2021-04-11,INV-1403,3507402.0,BDT,Inventory
1583,1608,1583,2021-10-08,INV-9829,1414100.0,BDT,Inventory
1584,1609,1584,2022-01-08,INV-9396,1535600.0,BDT,Inventory
1585,1610,1585,2023-07-15,INV-5449,395158.43,CNY,Inventory
1586,1611,1586,2023-10-09,INV-8558,1762819.77,BDT,Opex-Marketing
1587,1612,1587,2022-09-14,INV-4982,3425731.48,BDT,Inventory
1588,1613,1588,2022-08-28,INV-8301,506769.84,USD,Inventory
1589,1614,1589,2023-06-06,INV-9596,9168.01,USD,Inventory
1590,1615,1590,2022-06-22,INV-8580,2029318.56,BDT,Inventory
1591,1616,1591,2021-05-05,INV-0234,2218892.0,BDT,Inventory
1592,1617,1592,2023-12-03,INV-0271,281277.75,CNY,Capex-IT
1593,1618,1593,2023-02-21,INV-3035,67212.2,USD,Inventory
1594,1620,1594,2022-10-19,INV-5515,5995361.86,BDT,Inventory
1595,1621,1595,2023-09-27,INV-3215,4196371.02,BDT,Opex-Facility
1596,1622,1596,2022-12-26,INV-5320,115833.6,USD,Capex-IT
1597,1623,1597,2021-07-30,INV-3400,1878269.0,BDT,Inventory
1598,1624,1598,2022-10-15,INV-9558,4858186.53,BDT,Inventory
1599,1625,1599,2023-06-24,INV-3650,4212179.65,BDT,Inventory
1600,1626,1600,2020-03-21,INV-9872,3489004.0,BDT,Inventory
1601,1627,1601,2022-02-08,INV-5404,2850499.21,BDT,Inventory
1602,1628,1602,2022-10-15,INV-9299,5459485.61,BDT,Inventory
1603,1629,1603,2022-11-15,INV-6542,843881.76,USD,Inventory
1604,1630,1604,2022-09-15,INV-6761,51585.9,CNY,Inventory
1605,1631,1605,2021-09-11,INV-1427,1424956.0,BDT,Opex-Marketing
1606,1632,1606,2022-10-08,INV-9782,2790108.42,BDT,Inventory
1607,1633,1607,2023-11-27,INV-5250,5713967.65,BDT,Inventory
1608,1634,1608,2020-09-09,INV-2605,614384.0,BDT,Inventory
1609,1635,1609,2023-06-03,INV-8919,6332785.46,BDT,Opex-Marketing
1610,1636,1610,2023-05-03,INV-3878,806658.85,CNY,Inventory
1611,1637,1611,2023-07-27,INV-8421,26550.15,USD,Inventory
1612,1638,1612,2021-07-30,INV-8567,2559799.0,BDT,Inventory
1613,1639,1613,2023-07-19,INV-2730,3948.65,CNY,Inventory
1614,1640,1614,2021-01-07,INV-3311,2713064.0,BDT,Inventory
1615,1641,1615,2022-07-06,INV-0571,3656009.05,BDT,Inventory
1616,1642,1616,2023-01-17,INV-2351,4403933.76,BDT,Inventory
1617,1643,1617,2023-06-20,INV-7107,107368.77,USD,Inventory
1618,1644,1618,2022-12-29,INV-5403,2087901.51,BDT,Inventory
1619,1645,1619,2023-04-22,INV-0740,3401783.32,BDT,Opex-Marketing
1620,1646,1620,2022-04-06,INV-0997,198504.94,USD,Inventory
1621,1647,1621,2023-12-31,INV-4738,3112239.74,BDT,Inventory
1622,1648,1622,2023-11-01,INV-2459,318034.17,USD,Capex-IT
1623,1649,1623,2023-06-19,INV-1574,1177621.62,BDT,Inventory
1624,1650,1624,2020-09-21,INV-4844,206161.27,CNY,Inventory
1625,1651,1625,2021-10-08,INV-8505,7612836.0,BDT,Inventory
1626,1652,1626,2023-02-01,INV-3679,19452.96,USD,Inventory
1627,1653,1627,2023-09-11,INV-9180,5021263.32,BDT,Inventory
1628,1654,1628,2021-03-09,INV-5871,1804068.0,BDT,Opex-Marketing
1629,1655,1629,2020-10-03,INV-9844,3119940.0,BDT,Inventory
1630,1656,1630,2020-08-25,INV-5969,3033550.0,BDT,Inventory
1631,1657,1631,2023-09-16,INV-4806,3100199.35,BDT,Opex-Admin
1632,1658,1632,2022-03-21,INV-4095,27446.07,USD,Inventory
1633,1659,1633,2022-01-18,INV-2542,2057761.13,BDT,Opex-Facility
1634,1660,1634,2023-12-21,INV-5799,5531269.35,BDT,Opex-Marketing
1635,1661,1635,2023-12-10,INV-0522,7138.86,USD,Inventory
1636,1662,1636,2023-10-10,INV-6379,2068227.0,BDT,Inventory
1637,1663,1637,2023-04-03,INV-4639,40862.88,CNY,Inventory
1638,1664,1638,2023-10-17,INV-0663,172281.48,CNY,Inventory
1639,1665,1639,2023-04-01,INV-8982,1054831.07,USD,Inventory
1640,1666,1640,2021-02-19,INV-8867,3913060.0,BDT,Inventory
1641,1667,1641,2023-04-24,INV-3697,612385.86,BDT,Inventory
1642,1668,1642,2023-07-27,INV-0710,55900.08,CNY,Inventory
1643,1669,1643,2023-05-23,INV-2133,2314945.92,BDT,Inventory
1644,1670,1644,2020-09-18,INV-1545,1111484.0,BDT,Inventory
1645,1671,1645,2021-06-23,INV-1343,2340872.0,BDT,Inventory
1646,1672,1646,2022-06-23,INV-5633,6539163.11,BDT,Opex-Marketing
1647,1673,1647,2023-08-07,INV-7367,3019127.91,BDT,Inventory
1648,1674,1648,2022-09-03,INV-6676,2085850.08,BDT,Inventory
1649,1675,1649,2023-01-10,INV-4152,1773080.9,BDT,Inventory
1650,1676,1650,2023-12-02,INV-8234,1491.0,USD,Capex-IT
1651,1677,1651,2021-04-30,INV-5191,4109383.0,BDT,Inventory
1652,1678,1652,2023-01-29,INV-7863,5382401.9,BDT,Opex-Marketing
1653,1679,1653,2023-04-20,INV-9209,36985.01,USD,Inventory
1654,1680,1654,2020-09-10,INV-3025,656027.13,CNY,Inventory
1655,1681,1655,2022-03-10,INV-6974,51580.74,CNY,Inventory
1656,1682,1656,2022-06-26,INV-0365,4996435.72,BDT,Inventory
1657,1683,1657,2023-06-01,INV-7752,4931601.06,BDT,Opex-Facility
1658,1684,1658,2023-09-11,INV-6745,24540.98,USD,Inventory
1659,1685,1659,2022-10-28,INV-4784,5651875.89,BDT,Opex-Marketing
1660,1686,1660,2022-11-03,INV-2777,564603.86,USD,Inventory
1661,1687,1661,2023-09-07,INV-4019,3841328.67,BDT,Inventory
1662,1688,1662,2022-11-12,INV-5187,109016.27,USD,Inventory
1663,1689,1663,2023-09-01,INV-3923,346696.13,USD,Inventory
1664,1690,1664,2022-12-30,INV-1184,51394.78,USD,Inventory
1665,1691,1665,2022-04-08,INV-3826,186446.65,BDT,Inventory
1666,1692,1666,2022-12-10,INV-0896,278787.42,BDT,Inventory
1667,1693,1667,2021-03-19,INV-5341,12790.98,CNY,Inventory
1668,1694,1668,2021-02-06,INV-0705,790709.0,BDT,Opex-Facility
1669,1695,1669,2021-12-22,INV-4263,2596235.0,BDT,Opex-Marketing
1670,1696,1670,2022-02-01,INV-6831,171889.81,BDT,Opex-Marketing
1671,1697,1671,2022-04-11,INV-3273,4568475.28,BDT,Opex-Marketing
1672,1698,1672,2023-11-29,INV-2446,2266190.69,BDT,Inventory
1673,1699,1673,2022-11-12,INV-6956,4530548.69,BDT,Inventory
1674,1700,1674,2021-08-20,INV-8362,2114535.0,BDT,Inventory
1675,1701,1675,2022-10-02,INV-3706,3835.0,USD,Capex-IT
1676,1702,1676,2023-05-17,INV-3149,4911844.85,BDT,Opex-Marketing
1677,1703,1677,2022-10-28,INV-4219,342859.03,BDT,Opex-Facility
1678,1704,1678,2022-04-20,INV-7043,1174337.74,BDT,Inventory
1679,1705,1679,2023-01-20,INV-9720,5686822.84,BDT,Inventory
1680,1706,1680,2021-12-19,INV-8174,61653.54,USD,Inventory
1681,1707,1681,2022-07-29,INV-2811,1771758.8,BDT,Inventory
1682,1708,1682,2021-10-01,INV-4049,2586378.0,BDT,Inventory
1683,1710,1683,2021-12-05,INV-5098,2686648.0,BDT,Inventory
1684,1711,1684,2022-10-19,INV-0714,5206401.92,BDT,Inventory
1685,1712,1685,2023-06-17,INV-4400,42586.29,USD,Inventory
1686,1713,1686,2021-10-24,INV-0680,24821.49,USD,Inventory
1687,1714,1687,2023-08-15,INV-4043,6792156.89,BDT,Inventory
1688,1715,1688,2022-09-08,INV-8081,3784557.91,BDT,Opex-Facility
1689,1716,1689,2023-07-09,INV-9764,4539604.66,BDT,Opex-Marketing
1690,1717,1690,2023-04-21,INV-8169,1862500.21,BDT,Opex-Facility
1691,1718,1691,2023-04-18,INV-1293,310363.86,CNY,Capex-IT
1692,1719,1692,2021-05-24,INV-0066,4565893.0,BDT,Opex-Marketing
1693,1720,1693,2021-06-10,INV-6488,476784.0,BDT,Inventory
1694,1721,1694,2023-11-18,INV-2492,335648.43,CNY,Inventory
1695,1722,1695,2023-02-17,INV-2992,766828.65,CNY,Capex-IT
1696,1723,1696,2023-12-11,INV-2839,2235175.03,BDT,Inventory
1697,1724,1697,2023-11-14,INV-4321,3174937.56,BDT,Inventory
1698,1725,1698,2021-03-24,INV-7435,2898827.0,BDT,Opex-Admin
1699,1726,1699,2022-07-09,INV-4306,1747429.74,BDT,Opex-Marketing
1700,1727,1700,2023-06-29,INV-6172,853137.01,BDT,Opex-Marketing
1701,1728,1701,2023-06-13,INV-1932,4897734.54,BDT,Inventory
1702,1729,1702,2020-06-25,INV-8425,4282329.0,BDT,Inventory
1703,1730,1703,2023-05-21,INV-1934,311256.72,USD,Inventory
1704,1731,1704,2021-03-28,INV-7997,2465260.0,BDT,Opex-Marketing
1705,1732,1705,2022-09-30,INV-8256,2790092.4,BDT,Inventory
1706,1733,1706,2023-02-19,INV-0786,1493863.68,BDT,Inventory
1707,1734,1707,2023-07-28,INV-8647,306714.1,CNY,Capex-IT
1708,1735,1708,2021-02-26,INV-7474,4690024.0,BDT,Inventory
1709,1736,1709,2021-11-15,INV-2770,238572.89,CNY,Inventory
1710,1737,1710,2023-09-27,INV-9679,542727.1,USD,Capex-IT
1711,1738,1711,2022-12-23,INV-0154,7188687.63,BDT,Inventory
1712,1739,1712,2020-12-13,INV-7037,71675.0,BDT,Inventory
1713,1740,1713,2022-09-04,INV-5887,538853.99,CNY,Inventory
1714,1741,1714,2023-04-10,INV-0810,5676145.67,BDT,Opex-Marketing
1715,1742,1715,2022-01-02,INV-3274,40210.72,USD,Inventory
1716,1743,1716,2023-07-05,INV-0455,1385744.04,BDT,Inventory
1717,1744,1717,2021-06-15,INV-3826,3945778.0,BDT,Inventory
1718,1745,1718,2023-03-08,INV-5682,41970.63,USD,Inventory
1719,1746,1719,2023-06-15,INV-5980,517582.78,BDT,Inventory
1720,1748,1720,2023-09-29,INV-7901,1524308.72,BDT,Inventory
1721,1749,1721,2021-06-26,INV-4640,893720.0,BDT,Inventory
1722,1750,1722,2023-03-17,INV-8097,69524.82,CNY,Inventory
1723,1751,1723,2021-11-30,INV-8765,64296.0,BDT,Opex-Logistics
1724,1752,1724,2021-04-04,INV-8514,2246705.0,BDT,Inventory
1725,1753,1725,2023-07-27,INV-6997,4631368.12,BDT,Inventory
1726,1754,1726,2022-03-03,INV-1869,6104472.52,BDT,Opex-Facility
1727,1755,1727,2022-08-30,INV-2157,8875742.41,BDT,Inventory
1728,1756,1728,2022-05-24,INV-7253,4209495.8,BDT,Opex-Marketing
1729,1757,1729,2023-04-13,INV-0067,8684.01,CNY,Inventory
1730,1758,1730,2023-03-13,INV-2235,327165.31,USD,Inventory
